node_idx,hit_id,particle_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7
24480,52754,526922393352929280,23,13.0,0,0
24480,52839,526922393352929280,25,13.0,0,0
24481,52680,220686827101618176,20,10.0,0,0
24482,52683,117100393539829760,20,15.0,0,0
24482,52561,117100393539829760,17,15.0,0,0
24482,52766,117100393539829760,23,15.0,0,0
24483,52686,671046927277621248,20,14.0,0,0
24483,52619,671046927277621248,17,14.0,0,0
24484,52687,693556541638311936,20,15.0,0,0
24484,52494,693556541638311936,14,15.0,0,0
24484,52584,693556541638311936,17,15.0,0,0
24485,52690,801655577078923264,20,13.0,0,0
24485,52763,801655577078923264,23,13.0,0,0
24486,52692,432351267944136704,20,9.0,0,0
24487,52698,526926172924149760,20,14.0,0,0
24488,52699,684552709637931008,20,12.0,0,0
24488,52563,684552709637931008,17,12.0,0,0
24489,52700,27025239896489984,20,14.0,0,0
24490,52705,445869351090782208,20,13.0,0,0
24490,52567,445869351090782208,17,13.0,0,0
24491,52708,932246428535750656,20,14.0,0,0
24491,52849,932246428535750656,25,14.0,0,0
24491,52744,932246428535750656,23,14.0,0,0
24492,52709,878210311113408512,20,14.0,0,0
24492,52740,878210311113408512,23,14.0,0,0
24493,52711,4509097185509376,20,11.0,0,0
24493,52564,4509097185509376,17,11.0,0,0
24494,52712,535934540409995264,20,13.0,0,0
24495,53150,702562297784041472,37,11.0,0,0
24495,53167,702562297784041472,38,11.0,0,0
24496,52715,662040209059217408,21,10.0,0,0
24496,52639,662040209059217408,19,10.0,0,0
24497,52716,968282647258202112,21,10.0,0,0
24497,52644,968282647258202112,19,10.0,0,0
24498,52717,292757409120649216,21,11.0,0,0
24499,52718,418838407477723136,21,11.0,0,0
24500,52719,774619410785632256,21,11.0,0,0
24501,52720,680048697693700096,21,17.0,0,0
24501,52633,680048697693700096,19,17.0,0,0
24502,52721,306250821975146496,21,14.0,0,0
24502,52642,306250821975146496,19,14.0,0,0
24503,52722,734093817367494656,21,14.0,0,0
24504,52724,18019071433900032,21,14.0,0,0
24504,52727,18019071433900032,22,14.0,0,0
24505,52725,711569703197212672,22,14.0,0,0
24505,52808,711569703197212672,24,14.0,0,0
24506,52726,22525076242956288,22,16.0,0,0
24506,52807,22525076242956288,24,16.0,0,0
24507,52729,630505734538264576,22,12.0,0,0
24507,52798,630505734538264576,24,12.0,0,0
24508,52730,801643001414680576,23,13.0,0,0
24508,52833,801643001414680576,25,13.0,0,0
24508,52906,801643001414680576,28,13.0,0,0
24509,52732,878203782763118592,23,13.0,0,0
24509,52841,878203782763118592,25,13.0,0,0
24510,52734,369299430051938304,23,13.0,0,0
24511,52737,878215671232593920,23,13.0,0,0
24511,52829,878215671232593920,25,13.0,0,0
24512,52738,27025102457536512,23,15.0,0,0
24513,52741,391819077456232448,23,10.0,0,0
24514,52748,369295787919671296,23,17.0,0,0
24514,52682,369295787919671296,20,17.0,0,0
24514,52575,369295787919671296,17,17.0,0,0
24515,52749,292743115469488128,23,14.0,0,0
24515,52685,292743115469488128,20,14.0,0,0
24516,52750,779128645410095104,23,11.0,0,0
24516,52817,779128645410095104,25,11.0,0,0
24517,52751,94578890709663744,23,14.0,0,0
24517,52917,94578890709663744,28,14.0,0,0
24517,52851,94578890709663744,25,14.0,0,0
24518,52752,635010296238309376,23,13.0,0,0
24518,52648,635010296238309376,20,13.0,0,0
24518,52617,635010296238309376,17,13.0,0,0
24519,52753,648524393655304192,23,12.0,0,0
24519,52706,648524393655304192,20,12.0,0,0
24520,52755,680046223792537600,23,13.0,0,0
24520,52843,680046223792537600,25,13.0,0,0
24521,52756,346778545697062912,23,12.0,0,0
24522,52760,747598431496699904,23,14.0,0,0
24523,52765,292755897292161024,23,13.0,0,0
24524,52771,689053835364139008,23,7.0,0,0
24524,52844,689053835364139008,25,7.0,0,0
24525,52773,693558397064183808,23,11.0,0,0
24525,52666,693558397064183808,20,11.0,0,0
24526,52775,526926172924149760,23,14.0,0,0
24527,52777,734104262727958528,23,15.0,0,0
24527,52848,734104262727958528,25,15.0,0,0
24528,52778,873712827519467520,23,14.0,0,0
24528,52830,873712827519467520,25,14.0,0,0
24528,52704,873712827519467520,20,14.0,0,0
24529,52779,734088388528832512,23,13.0,0,0
24529,52694,734088388528832512,20,13.0,0,0
24530,52785,873734405435162624,23,14.0,0,0
24530,52826,873734405435162624,25,14.0,0,0
24530,52650,873734405435162624,20,14.0,0,0
24531,52786,423346817468465152,23,12.0,0,0
24531,52695,423346817468465152,20,12.0,0,0
24532,52787,22532360507490304,23,13.0,0,0
24533,52788,364797823289393152,23,13.0,0,0
24533,52665,364797823289393152,20,13.0,0,0
24534,52790,535932959862030336,23,13.0,0,0
24534,52656,535932959862030336,20,13.0,0,0
24535,53667,391816947152453632,55,16.0,0,0
24535,53598,391816947152453632,52,16.0,0,0
24536,53668,842176153975259136,55,11.0,0,0
24536,53590,842176153975259136,52,11.0,0,0
24537,53669,63060702704697344,55,14.0,0,0
24538,53671,810652743290060800,56,14.0,0,0
24539,53672,99080428752732160,56,15.0,0,0
24539,53619,99080428752732160,54,15.0,0,0
24540,53673,662038078755438592,56,13.0,0,0
24540,53681,662038078755438592,57,13.0,0,0
24541,53676,662029763698753536,56,11.0,0,0
24541,53679,662029763698753536,57,11.0,0,0
24542,52797,860191102240555008,23,11.0,0,0
24542,52836,860191102240555008,25,11.0,0,0
24543,52799,594478174469881856,24,12.0,0,0
24544,52800,734093748648017920,24,15.0,0,0
24545,52803,954770680144986112,24,11.0,0,0
24546,52804,423345786676314112,24,13.0,0,0
24547,52805,873704787340689408,24,11.0,0,0
24548,53385,445865434080608256,46,11.0,0,0
24549,53387,860195912603926528,46,10.0,0,0
24549,53380,860195912603926528,45,10.0,0,0
24550,53388,558447934341906432,46,14.0,0,0
24550,53446,558447934341906432,48,14.0,0,0
24551,53389,369295856639148032,46,15.0,0,0
24551,53452,369295856639148032,48,15.0,0,0
24552,53390,382806105765445632,46,15.0,0,0
24553,52810,157627223908548608,25,16.0,0,0
24553,52915,157627223908548608,28,16.0,0,0
24554,52811,671045552888086528,25,11.0,0,0
24554,52783,671045552888086528,23,11.0,0,0
24555,52819,301741381192253440,25,12.0,0,0
24556,53423,851184590180581376,47,14.0,0,0
24556,53350,851184590180581376,44,14.0,0,0
24556,53524,851184590180581376,50,14.0,0,0
24557,53425,680043681171898368,47,11.0,0,0
24557,53537,680043681171898368,50,11.0,0,0
24558,53426,571961894319947776,47,13.0,0,0
24558,53365,571961894319947776,44,13.0,0,0
24559,53427,711569084721922048,47,14.0,0,0
24559,53349,711569084721922048,44,14.0,0,0
24560,52823,801650010801307648,25,12.0,0,0
24561,52824,130606588216999936,25,7.0,0,0
24561,52739,130606588233801730,23,4.0,0,0
24562,52825,139619147590926336,25,14.0,0,0
24562,52926,139619147590926336,28,14.0,0,0
24563,52827,716082236356558848,25,11.0,0,0
24564,52834,558453019583184896,25,8.0,0,0
24565,52835,58549131618025472,25,12.0,0,0
24565,52904,58549131618025472,28,12.0,0,0
24566,53400,337778149670518784,47,15.0,0,0
24566,53367,337778149670518784,44,15.0,0,0
24566,53247,337778149670518784,42,15.0,0,0
24567,53401,180149826250342400,47,15.0,0,0
24567,53567,180149826250342400,52,15.0,0,0
24567,53494,180149826250342400,50,15.0,0,0
24568,52840,517921378851094528,25,13.0,0,0
24568,52891,517921378851094528,28,13.0,0,0
24569,52845,364797754569916416,25,12.0,0,0
24569,52758,364797754569916416,23,12.0,0,0
24570,52847,540438071317889024,25,16.0,0,0
24570,52782,540438071317889024,23,16.0,0,0
24571,52850,540432917357133824,25,11.0,0,0
24571,52913,540432917357133824,28,11.0,0,0
24572,52854,621499978392535040,25,10.0,0,0
24572,52759,621499978392535040,23,10.0,0,0
24573,52859,864691609491472384,25,10.0,0,0
24574,52860,54043882723213312,25,15.0,0,0
24574,52691,54043882723213312,20,15.0,0,0
24574,52781,54043882723213312,23,15.0,0,0
24575,52863,139612344362729472,26,15.0,0,0
24576,52864,837670492763586560,26,15.0,0,0
24577,52865,585470906495664128,26,13.0,0,0
24578,53549,211674886202982400,51,14.0,0,0
24578,53480,211674886202982400,49,14.0,0,0
24579,53550,67557086787010560,51,10.0,0,0
24580,52873,680052271106490368,27,11.0,0,0
24581,52874,734088251089879040,27,15.0,0,0
24581,52947,734088251089879040,29,15.0,0,0
24582,52875,630504635026636800,27,13.0,0,0
24582,52866,630504635026636800,26,13.0,0,0
24583,52877,887211325615243264,27,15.0,0,0
24584,52880,797139401787310080,27,13.0,0,0
24584,52946,797139401787310080,29,13.0,0,0
24585,52881,639513689707249664,27,13.0,0,0
24586,52882,864694701867925504,27,12.0,0,0
24587,52884,391814404531814400,28,8.0,0,0
24588,52885,58547207472676864,28,13.0,0,0
24589,52886,117102592563085312,28,13.0,0,0
24589,52838,117102592563085312,25,13.0,0,0
24590,52888,324270237006430208,28,14.0,0,0
24590,52853,324270237006430208,25,14.0,0,0
24590,52973,324270237006430208,31,14.0,0,0
24591,52890,117118604201164800,28,10.0,0,0
24592,52892,432352985931055104,28,14.0,0,0
24592,52813,432352985931055104,25,14.0,0,0
24592,52735,432352985931055104,23,14.0,0,0
24593,52894,923240534951067648,28,12.0,0,0
24594,52896,950269004662964224,28,11.0,0,0
24594,53003,950269004662964224,31,11.0,0,0
24595,53961,225182042952826880,68,11.0,0,0
24596,53964,153142041100943360,68,14.0,0,0
24596,54085,153142041100943360,71,14.0,0,0
24597,53966,968289656644829184,68,12.0,0,0
24597,53910,968289656644829184,66,12.0,0,0
24598,53967,216179241744596992,68,10.0,0,0
24599,53969,535932410106216448,68,5.0,0,0
24600,53971,4534935708762112,68,13.0,0,0
24601,52905,117095033420644352,28,12.0,0,0
24602,52908,319756192018595840,28,8.0,0,0
24603,52909,364793012926021632,28,14.0,0,0
24603,52857,364793012926021632,25,14.0,0,0
24603,52768,364793012926021632,23,14.0,0,0
24604,52910,382807617593933824,28,13.0,0,0
24604,52978,382807617593933824,31,13.0,0,0
24604,52812,382807617593933824,25,13.0,0,0
24605,52911,4535279306145792,28,11.0,0,0
24605,52814,4535279306145792,25,11.0,0,0
24606,52912,63052044050628608,28,13.0,0,0
24606,52983,63052044050628608,31,13.0,0,0
24606,53078,63052044050628608,33,13.0,0,0
24607,53984,229701448059846656,68,11.0,0,0
24608,53986,189152352580665344,68,15.0,0,0
24609,53987,360289550737604608,68,11.0,0,0
24610,53989,468376560269787136,68,14.0,0,0
24611,53990,364802564933287936,68,14.0,0,0
24611,54062,364802564933287936,71,14.0,0,0
24612,52919,684553534271651840,28,15.0,0,0
24612,52831,684553534271651840,25,15.0,0,0
24612,52736,684553534271651840,23,15.0,0,0
24613,52920,112591090195890176,28,9.0,0,0
24613,52862,112591090195890176,25,9.0,0,0
24614,52924,873713033677897728,28,13.0,0,0
24614,52992,873713033677897728,31,13.0,0,0
24615,52925,382806518082306048,28,8.0,0,0
24615,52855,382806518082306048,25,8.0,0,0
24616,52928,932246772133134336,28,11.0,0,0
24617,52930,153133107568967680,28,14.0,0,0
24618,52933,495398432911917056,28,12.0,0,0
24619,52934,54045875588038656,28,11.0,0,0
24619,52821,54045875588038656,25,11.0,0,0
24620,52936,364792531889684480,28,12.0,0,0
24621,53711,747602623384780800,58,13.0,0,0
24621,53780,747602623384780800,60,13.0,0,0
24622,53714,810655011032793088,58,13.0,0,0
24622,53782,810655011032793088,60,13.0,0,0
24623,53715,864695320343216128,58,9.0,0,0
24624,52940,117103279757852672,28,13.0,0,0
24625,52944,684554221466419200,29,13.0,0,0
24626,52945,558448346658766848,29,13.0,0,0
24626,52883,558448346658766848,27,13.0,0,0
24627,52948,738590819925098496,29,13.0,0,0
24628,52949,337770178211217408,29,16.0,0,0
24628,52966,337770178211217408,30,16.0,0,0
24629,52950,936749822004690944,29,13.0,0,0
24630,52951,153135306592223232,29,11.0,0,0
24631,52954,585475510700605440,29,13.0,0,0
24632,52955,189152971055955968,29,14.0,0,0
24633,52958,432353948003729408,29,11.0,0,0
24633,52965,432353948003729408,30,11.0,0,0
24634,52959,517927701042954240,29,10.0,0,0
24635,52960,436849851049705472,30,18.0,0,0
24635,53031,436849851049705472,32,18.0,0,0
24636,52961,112594182589124609,30,7.0,0,0
24637,52964,211675848275656704,30,12.0,0,0
24638,52969,409832101576179712,30,14.0,0,0
24638,53029,409832101576179712,32,14.0,0,0
24639,52971,292740572848848896,30,13.0,0,0
24640,52972,747607021431291904,31,7.0,0,0
24641,52974,166636484747591680,31,13.0,0,0
24641,53079,166636484747591680,33,13.0,0,0
24642,52975,558450408243068928,31,9.0,0,0
24643,52976,878205157152653312,31,11.0,0,0
24643,52893,878205157152653312,28,11.0,0,0
24644,52979,180152231432028160,31,16.0,0,0
24645,52981,126102026516955136,31,15.0,0,0
24646,52985,797138989470449664,31,13.0,0,0
24646,53041,797138989470449664,33,13.0,0,0
24647,52986,968274675798900736,31,14.0,0,0
24648,52987,684562124206243840,31,11.0,0,0
24649,52988,180146115398598656,31,11.0,0,0
24649,53077,180146115398598656,33,11.0,0,0
24650,52991,238693597749182464,31,11.0,0,0
24651,52993,873709322826153984,31,12.0,0,0
24651,53043,873709322826153984,33,12.0,0,0
24652,52994,734095397915459584,31,13.0,0,0
24652,53039,734095397915459584,33,13.0,0,0
24653,52995,436850606963949568,31,14.0,0,0
24653,53050,436850606963949568,33,14.0,0,0
24653,53134,436850606963949568,36,14.0,0,0
24654,52996,941257338642235392,31,11.0,0,0
24654,52939,941257338642235392,28,11.0,0,0
24655,52999,117103279757852672,31,13.0,0,0
24656,53000,639512727634575360,31,12.0,0,0
24656,52932,639512727634575360,28,12.0,0,0
24657,53001,346778133380202496,31,11.0,0,0
24657,52907,346778133380202496,28,11.0,0,0
24658,53002,238695178297147392,31,15.0,0,0
24658,52942,238695178297147392,28,15.0,0,0
24659,53004,112594182572343296,31,9.0,0,0
24659,53040,112594182572343296,33,9.0,0,0
24660,53007,364796105302474752,31,12.0,0,0
24660,52927,364796105302474752,28,12.0,0,0
24661,53009,382809747897712640,31,15.0,0,0
24661,52856,382809747897712640,25,15.0,0,0
24661,52900,382809747897712640,28,15.0,0,0
24662,53011,103585334050160640,31,11.0,0,0
24663,53013,747608533259780096,31,14.0,0,0
24663,53047,747608533259780096,33,14.0,0,0
24664,53016,324266251276779520,31,11.0,0,0
24664,52941,324266251276779520,28,11.0,0,0
24665,53017,202663014023823360,31,12.0,0,0
24666,53020,954768206243823616,31,12.0,0,0
24667,53021,788130140948267008,31,12.0,0,0
24668,53022,427842583075487744,31,10.0,0,0
24669,53026,968287663780003840,32,14.0,0,0
24670,53027,90081338396246016,32,16.0,0,0
24670,52967,90081338396246016,30,16.0,0,0
24671,53028,684547761835606016,32,12.0,0,0
24672,53030,153136543542804480,32,10.0,0,0
24673,53032,797139058189926400,32,14.0,0,0
24673,53088,797139058189926400,34,14.0,0,0
24674,53034,117097713480237056,32,11.0,0,0
24675,53035,90073985412235264,32,8.0,0,0
24676,53036,324265838959919104,32,13.0,0,0
24677,53038,423339876801314816,33,15.0,0,0
24677,53119,423339876801314816,36,15.0,0,0
24677,53224,423339876801314816,39,15.0,0,0
24678,53048,671045484168609792,33,12.0,0,0
24679,53051,445863647374213120,33,11.0,0,0
24680,53054,702562984978808832,33,13.0,0,0
24680,53008,702562984978808832,31,13.0,0,0
24681,53055,558452332388417536,33,13.0,0,0
24681,53146,558452332388417536,36,13.0,0,0
24682,53056,27031287210442752,33,12.0,0,0
24682,53025,27031287210442752,31,12.0,0,0
24683,53057,585477847162814464,33,16.0,0,0
24683,52977,585477847162814464,31,16.0,0,0
24684,53058,139619834785693696,33,15.0,0,0
24684,52914,139619834785693696,28,15.0,0,0
24684,53010,139619834785693696,31,15.0,0,0
24685,53059,810649857072037888,33,13.0,0,0
24685,53024,810649857072037888,31,13.0,0,0
24686,53060,103587326914985984,33,16.0,0,0
24686,53132,103587326914985984,36,16.0,0,0
24687,53061,657527744619347968,33,10.0,0,0
24688,53063,833166824416739328,33,15.0,0,0
24688,53128,833166824416739328,36,15.0,0,0
24689,53064,648524668533211136,33,12.0,0,0
24689,52989,648524668533211136,31,12.0,0,0
24690,53065,103592687034171392,33,13.0,0,0
24690,53143,103592687034171392,36,13.0,0,0
24691,53069,684548998786187264,33,9.0,0,0
24692,53070,225181355758059520,33,14.0,0,0
24692,53012,225181355758059520,31,14.0,0,0
24693,53071,396318072878661632,33,16.0,0,0
24693,53114,396318072878661632,36,16.0,0,0
24694,53073,103587395634462720,33,15.0,0,0
24694,53113,103587395634462720,36,15.0,0,0
24695,53075,657538945894055936,33,11.0,0,0
24696,53080,662030863210381312,33,12.0,0,0
24697,53081,887211119456813056,34,13.0,0,0
24698,53082,468380064963100672,34,12.0,0,0
24699,53083,22520128440631296,34,13.0,0,0
24700,53084,27025033738059776,34,17.0,0,0
24701,53086,112596312876122112,34,13.0,0,0
24702,53087,648524737252687872,34,10.0,0,0
24702,53100,648524737252687872,35,10.0,0,0
24703,53089,923239435439439872,34,13.0,0,0
24704,53090,657532417543766016,34,13.0,0,0
24705,53091,454863837242327040,35,13.0,0,0
24706,53092,864695182904262656,35,13.0,0,0
24707,53094,117103348477329408,35,7.0,0,0
24708,53097,932252682008133632,35,16.0,0,0
24708,53147,932252682008133632,37,16.0,0,0
24709,53099,873713102397374464,35,13.0,0,0
24710,53102,166636347308638208,36,14.0,0,0
24710,53211,166636347308638208,39,14.0,0,0
24711,53104,139621003016798208,36,12.0,0,0
24712,53108,301747084908822528,36,9.0,0,0
24713,53109,558453088302661632,36,9.0,0,0
24714,53111,211675092361412608,36,14.0,0,0
24714,53205,211675092361412608,39,14.0,0,0
24715,53115,589972719416639488,36,11.0,0,0
24716,53116,18023125883027456,36,11.0,0,0
24717,53117,166642532061544448,36,14.0,0,0
24717,53067,166642532061544448,33,14.0,0,0
24717,53190,166642532061544448,39,14.0,0,0
24718,53118,423339052167593984,36,13.0,0,0
24718,53192,423339052167593984,39,13.0,0,0
24718,53297,423339052167593984,42,13.0,0,0
24719,53120,211681208394842112,36,14.0,0,0
24719,53014,211681208394842112,31,14.0,0,0
24719,53066,211681208394842112,33,14.0,0,0
24720,53121,954766831854288896,36,11.0,0,0
24720,53076,954766831854288896,33,11.0,0,0
24721,53124,252203090961235968,36,12.0,0,0
24721,53179,252203090961235968,39,12.0,0,0
24722,53126,968274675798900736,36,14.0,0,0
24722,53074,968274675798900736,33,14.0,0,0
24723,53127,517927769762430976,36,14.0,0,0
24723,53045,517927769762430976,33,14.0,0,0
24724,53129,117103417196806144,36,15.0,0,0
24724,53210,117103417196806144,39,15.0,0,0
24725,53131,382809060702945280,36,13.0,0,0
24725,53044,382809060702945280,33,13.0,0,0
24726,53133,333267471937044480,36,11.0,0,0
24726,53213,333267471937044480,39,11.0,0,0
24727,53137,292748956625010688,36,13.0,0,0
24727,53188,292748956625010688,39,13.0,0,0
24727,53053,292748956625010688,33,13.0,0,0
24728,53138,833168061367320576,36,15.0,0,0
24728,53220,833168061367320576,39,15.0,0,0
24729,53142,558447659463999488,36,13.0,0,0
24729,53203,558447659463999488,39,13.0,0,0
24730,53144,436850675683426304,36,15.0,0,0
24730,53193,436850675683426304,39,15.0,0,0
24731,53145,184650402220736512,36,14.0,0,0
24731,53216,184650402220736512,39,14.0,0,0
24732,53756,864692709003100160,60,9.0,0,0
24733,53758,4510540294520832,60,13.0,0,0
24733,53705,4510540294520832,58,13.0,0,0
24734,53759,445868320298631168,60,13.0,0,0
24734,53699,445868320298631168,58,13.0,0,0
24735,53151,689056790301638656,37,14.0,0,0
24736,53152,630508139719950336,37,15.0,0,0
24737,53153,873706505327607808,37,15.0,0,0
24737,53170,873706505327607808,38,15.0,0,0
24738,53154,923240328792637440,37,8.0,0,0
24739,53155,369297368467636224,37,12.0,0,0
24739,53095,369297368467636224,35,12.0,0,0
24740,53157,112596106717691904,37,14.0,0,0
24741,53158,734102957057900544,37,15.0,0,0
24742,53159,94586724730011648,37,13.0,0,0
24742,53098,94586724730011648,35,13.0,0,0
24743,53162,324259379329105920,38,7.0,0,0
24743,53227,324259379329105920,40,7.0,0,0
24744,53163,22526588071444480,38,14.0,0,0
24745,53164,445868389018107904,38,8.0,0,0
24745,53228,445868389018107904,40,8.0,0,0
24746,53169,761108955500904448,38,11.0,0,0
24747,53173,454866723460349952,39,13.0,0,0
24748,53178,117097988358144000,39,12.0,0,0
24748,53139,117097988358144000,36,12.0,0,0
24749,53180,558447796902952960,39,13.0,0,0
24749,53254,558447796902952960,42,13.0,0,0
